TIME,CH2,,Model,MSO4054
9.73E-01,7.76,,,
9.73E-01,7.76,,,
9.74E-01,7.68,,,
9.74E-01,7.6,,,
9.74E-01,7.52,,,
9.75E-01,7.68,,,
9.75E-01,7.68,,,
9.76E-01,7.52,,,
9.76E-01,7.6,,,
9.76E-01,7.52,,,
9.77E-01,7.6,,,
9.77E-01,7.6,,,
9.78E-01,7.6,,,
9.78E-01,7.52,,,
9.78E-01,7.6,,,
9.79E-01,7.6,,,
9.79E-01,7.6,,,
9.80E-01,7.6,,,
9.80E-01,7.6,,,
9.80E-01,7.68,,,
9.81E-01,7.52,,,
9.81E-01,7.68,,,
9.82E-01,7.44,,,
9.82E-01,7.52,,,
9.82E-01,7.6,,,
9.83E-01,7.68,,,
9.83E-01,7.44,,,
9.84E-01,7.52,,,
9.84E-01,7.6,,,
9.84E-01,7.76,,,
9.85E-01,7.68,,,
9.85E-01,7.52,,,
9.86E-01,7.6,,,
9.86E-01,7.76,,,
9.86E-01,7.6,,,
9.87E-01,7.68,,,
9.87E-01,7.6,,,
9.88E-01,7.52,,,
9.88E-01,7.68,,,
9.88E-01,7.6,,,
9.89E-01,7.6,,,
9.89E-01,7.6,,,
9.90E-01,7.68,,,
9.90E-01,7.52,,,
9.90E-01,7.68,,,
9.91E-01,7.52,,,
9.91E-01,7.76,,,
9.92E-01,7.52,,,
9.92E-01,7.68,,,
9.92E-01,7.68,,,
9.93E-01,7.52,,,
9.93E-01,7.6,,,
9.94E-01,7.44,,,
9.94E-01,7.52,,,
9.94E-01,7.52,,,
9.95E-01,7.6,,,
9.95E-01,7.76,,,
9.96E-01,7.6,,,
9.96E-01,7.6,,,
9.96E-01,7.52,,,
9.97E-01,7.76,,,
9.97E-01,7.68,,,
9.98E-01,7.6,,,
9.98E-01,7.68,,,
9.98E-01,7.52,,,
9.99E-01,7.68,,,
9.99E-01,7.68,,,
1.00E+00,7.6,,,
1.00E+00,7.52,,,
1.00E+00,7.44,,,
1.00E+00,7.68,,,
1.00E+00,7.76,,,
1.00E+00,7.68,,,
1.00E+00,7.68,,,
1.00E+00,7.68,,,
1.00E+00,7.6,,,
1.00E+00,7.6,,,
1.00E+00,7.44,,,
1.00E+00,7.6,,,
1.00E+00,7.68,,,
1.00E+00,7.6,,,
1.01E+00,7.6,,,
1.01E+00,7.68,,,
1.01E+00,7.6,,,
1.01E+00,7.68,,,
1.01E+00,7.68,,,
1.01E+00,7.52,,,
1.01E+00,7.36,,,
1.01E+00,7.68,,,
1.01E+00,7.6,,,
1.01E+00,7.6,,,
1.01E+00,7.52,,,
1.01E+00,7.68,,,
1.01E+00,8.16,,,
1.01E+00,7.52,,,
1.01E+00,7.68,,,
1.01E+00,7.6,,,
1.01E+00,7.68,,,
1.01E+00,7.6,,,
1.01E+00,7.52,,,
1.01E+00,7.52,,,
1.01E+00,7.6,,,
1.01E+00,7.76,,,
1.01E+00,7.6,,,
1.01E+00,7.52,,,
1.01E+00,7.6,,,
1.02E+00,7.76,,,
1.02E+00,7.6,,,
1.02E+00,7.6,,,
1.02E+00,7.68,,,
1.02E+00,7.6,,,
1.02E+00,7.76,,,
1.02E+00,7.6,,,
1.02E+00,7.6,,,
1.02E+00,7.6,,,
1.02E+00,7.6,,,
1.02E+00,7.76,,,
1.02E+00,7.6,,,
1.02E+00,7.6,,,
1.02E+00,7.68,,,
1.02E+00,7.68,,,
1.02E+00,7.6,,,
1.02E+00,7.68,,,
1.02E+00,7.52,,,
1.02E+00,7.76,,,
1.02E+00,7.6,,,
1.02E+00,7.6,,,
1.02E+00,7.6,,,
1.02E+00,7.52,,,
1.02E+00,7.92,,,
1.02E+00,7.6,,,
1.03E+00,7.52,,,
1.03E+00,7.6,,,
1.03E+00,7.68,,,
1.03E+00,7.76,,,
1.03E+00,7.68,,,
1.03E+00,7.76,,,
1.03E+00,7.6,,,
1.03E+00,7.6,,,
1.03E+00,7.76,,,
1.03E+00,7.6,,,
1.03E+00,7.6,,,
1.03E+00,7.52,,,
1.03E+00,7.6,,,
1.03E+00,7.68,,,
1.03E+00,7.6,,,
1.03E+00,7.68,,,
1.03E+00,7.76,,,
1.03E+00,7.76,,,
1.03E+00,7.68,,,
1.03E+00,7.52,,,
1.03E+00,7.6,,,
1.03E+00,7.68,,,
1.03E+00,7.6,,,
1.03E+00,7.52,,,
1.03E+00,7.52,,,
1.04E+00,7.68,,,
1.04E+00,7.68,,,
1.04E+00,7.76,,,
1.04E+00,7.6,,,
1.04E+00,7.68,,,
1.04E+00,7.68,,,
1.04E+00,7.68,,,
1.04E+00,7.6,,,
1.04E+00,7.52,,,
1.04E+00,7.52,,,
1.04E+00,7.68,,,
1.04E+00,7.52,,,
1.04E+00,7.52,,,
1.04E+00,7.6,,,
1.04E+00,7.52,,,
1.04E+00,7.76,,,
1.04E+00,7.84,,,
1.04E+00,7.52,,,
1.04E+00,7.6,,,
1.04E+00,7.6,,,
1.04E+00,7.68,,,
1.04E+00,7.44,,,
1.04E+00,7.68,,,
1.04E+00,7.76,,,
1.04E+00,7.76,,,
1.05E+00,7.44,,,
1.05E+00,7.52,,,
1.05E+00,7.68,,,
1.05E+00,7.68,,,
1.05E+00,7.68,,,
1.05E+00,7.6,,,
1.05E+00,7.6,,,
1.05E+00,7.6,,,
1.05E+00,7.68,,,
1.05E+00,7.52,,,
1.05E+00,7.52,,,
1.05E+00,7.68,,,
1.05E+00,7.68,,,
1.05E+00,7.52,,,
1.05E+00,7.52,,,
1.05E+00,7.52,,,
1.05E+00,7.68,,,
1.05E+00,7.68,,,
1.05E+00,7.68,,,
1.05E+00,7.6,,,
1.05E+00,7.84,,,
1.05E+00,7.76,,,
1.05E+00,7.28,,,
1.05E+00,7.68,,,
1.05E+00,7.52,,,
1.06E+00,7.76,,,
1.06E+00,7.6,,,
1.06E+00,7.68,,,
1.06E+00,7.68,,,
1.06E+00,7.52,,,
1.06E+00,7.6,,,
1.06E+00,7.52,,,
1.06E+00,7.68,,,
1.06E+00,7.44,,,
1.06E+00,7.68,,,
1.06E+00,7.68,,,
1.06E+00,7.76,,,
1.06E+00,7.68,,,
1.06E+00,7.6,,,
1.06E+00,7.44,,,
1.06E+00,7.6,,,
1.06E+00,7.6,,,
1.06E+00,7.52,,,
1.06E+00,7.6,,,
1.06E+00,7.6,,,
1.06E+00,7.68,,,
1.06E+00,7.52,,,
1.06E+00,7.68,,,
1.06E+00,7.68,,,
1.06E+00,7.68,,,
1.07E+00,7.68,,,
1.07E+00,7.52,,,
1.07E+00,7.6,,,
1.07E+00,7.68,,,
1.07E+00,7.76,,,
1.07E+00,7.6,,,
1.07E+00,7.52,,,
1.07E+00,7.84,,,
1.07E+00,7.6,,,
1.07E+00,7.76,,,
1.07E+00,7.76,,,
1.07E+00,7.52,,,
1.07E+00,7.68,,,
1.07E+00,7.52,,,
1.07E+00,7.76,,,
1.07E+00,7.52,,,
1.07E+00,7.76,,,
1.07E+00,7.6,,,
1.07E+00,7.68,,,
1.07E+00,7.52,,,
1.07E+00,7.52,,,
1.07E+00,7.84,,,
1.07E+00,7.68,,,
1.07E+00,7.6,,,
1.07E+00,7.44,,,
1.08E+00,7.68,,,
1.08E+00,7.52,,,
1.08E+00,7.68,,,
1.08E+00,7.68,,,
1.08E+00,7.76,,,
1.08E+00,7.52,,,
1.08E+00,7.68,,,
1.08E+00,7.6,,,
1.08E+00,7.6,,,
1.08E+00,7.68,,,
1.08E+00,7.52,,,
1.08E+00,7.68,,,
1.08E+00,7.52,,,
1.08E+00,7.6,,,
1.08E+00,7.76,,,
1.08E+00,7.68,,,
1.08E+00,7.68,,,
1.08E+00,7.52,,,
1.08E+00,7.6,,,
1.08E+00,7.68,,,
1.08E+00,7.68,,,
1.08E+00,7.44,,,
1.08E+00,7.6,,,
1.08E+00,7.76,,,
1.08E+00,7.52,,,
1.09E+00,7.68,,,
1.09E+00,7.6,,,
1.09E+00,7.6,,,
1.09E+00,7.76,,,
1.09E+00,7.76,,,
1.09E+00,7.76,,,
1.09E+00,7.52,,,
1.09E+00,7.52,,,
1.09E+00,7.6,,,
1.09E+00,7.6,,,
1.09E+00,7.52,,,
1.09E+00,7.76,,,
1.09E+00,7.6,,,
1.09E+00,7.6,,,
1.09E+00,7.52,,,
1.09E+00,7.6,,,
1.09E+00,7.52,,,
1.09E+00,7.68,,,
1.09E+00,7.36,,,
1.09E+00,7.36,,,
1.09E+00,7.76,,,
1.09E+00,7.76,,,
1.09E+00,7.6,,,
1.09E+00,7.52,,,
1.09E+00,7.68,,,
1.10E+00,7.6,,,
1.10E+00,7.6,,,
1.10E+00,7.68,,,
1.10E+00,7.68,,,
1.10E+00,7.6,,,
1.10E+00,7.6,,,
1.10E+00,7.68,,,
1.10E+00,7.52,,,
1.10E+00,7.6,,,
1.10E+00,7.68,,,
1.10E+00,7.76,,,
1.10E+00,7.52,,,
1.10E+00,7.52,,,
1.10E+00,7.52,,,
1.10E+00,7.68,,,
1.10E+00,7.76,,,
1.10E+00,7.52,,,
1.10E+00,7.44,,,
1.10E+00,7.6,,,
1.10E+00,7.6,,,
1.10E+00,7.6,,,
1.10E+00,7.52,,,
1.10E+00,7.52,,,
1.10E+00,7.84,,,
1.10E+00,7.76,,,
1.11E+00,7.76,,,
1.11E+00,7.6,,,
1.11E+00,7.68,,,
1.11E+00,7.68,,,
1.11E+00,7.6,,,
1.11E+00,7.68,,,
1.11E+00,7.52,,,
1.11E+00,7.76,,,
1.11E+00,7.68,,,
1.11E+00,7.6,,,
1.11E+00,7.6,,,
1.11E+00,7.68,,,
1.11E+00,8.16,,,
1.11E+00,7.52,,,
1.11E+00,7.44,,,
1.11E+00,7.6,,,
1.11E+00,7.6,,,
1.11E+00,7.6,,,
1.11E+00,7.68,,,
1.11E+00,7.52,,,
1.11E+00,7.44,,,
1.11E+00,7.68,,,
1.11E+00,7.68,,,
1.11E+00,7.6,,,
1.11E+00,7.6,,,
1.12E+00,7.52,,,
1.12E+00,7.6,,,
1.12E+00,7.68,,,
1.12E+00,7.6,,,
1.12E+00,7.6,,,
1.12E+00,7.6,,,
1.12E+00,7.52,,,
1.12E+00,7.6,,,
1.12E+00,7.6,,,
1.12E+00,7.6,,,
1.12E+00,7.44,,,
1.12E+00,7.68,,,
1.12E+00,7.52,,,
1.12E+00,7.6,,,
1.12E+00,7.76,,,
1.12E+00,7.6,,,
1.12E+00,7.52,,,
1.12E+00,7.52,,,
1.12E+00,7.68,,,
1.12E+00,7.76,,,
1.12E+00,7.68,,,
1.12E+00,7.6,,,
1.12E+00,7.6,,,
1.12E+00,7.76,,,
1.12E+00,7.6,,,
1.13E+00,7.68,,,
1.13E+00,7.68,,,
1.13E+00,7.6,,,
1.13E+00,7.6,,,
1.13E+00,7.68,,,
1.13E+00,7.6,,,
1.13E+00,7.76,,,
1.13E+00,7.6,,,
1.13E+00,7.68,,,
1.13E+00,7.68,,,
1.13E+00,7.52,,,
1.13E+00,7.68,,,
1.13E+00,7.76,,,
1.13E+00,7.68,,,
1.13E+00,7.68,,,
1.13E+00,7.52,,,
1.13E+00,7.6,,,
1.13E+00,7.68,,,
1.13E+00,7.52,,,
1.13E+00,7.68,,,
1.13E+00,7.6,,,
1.13E+00,7.68,,,
1.13E+00,7.52,,,
1.13E+00,7.52,,,
1.13E+00,7.6,,,
1.14E+00,7.6,,,
1.14E+00,7.68,,,
1.14E+00,7.6,,,
1.14E+00,7.6,,,
1.14E+00,7.52,,,
1.14E+00,7.6,,,
1.14E+00,7.6,,,
1.14E+00,7.6,,,
1.14E+00,7.68,,,
1.14E+00,7.6,,,
1.14E+00,7.36,,,
1.14E+00,7.68,,,
1.14E+00,7.6,,,
1.14E+00,7.6,,,
1.14E+00,7.68,,,
1.14E+00,7.52,,,
1.14E+00,7.68,,,
1.14E+00,7.68,,,
1.14E+00,7.6,,,
1.14E+00,7.68,,,
1.14E+00,7.68,,,
1.14E+00,7.52,,,
1.14E+00,7.6,,,
1.14E+00,7.68,,,
1.14E+00,7.68,,,
1.15E+00,7.76,,,
1.15E+00,7.6,,,
1.15E+00,7.44,,,
1.15E+00,7.68,,,
1.15E+00,7.68,,,
1.15E+00,7.52,,,
1.15E+00,7.44,,,
1.15E+00,7.6,,,
1.15E+00,7.6,,,
1.15E+00,7.52,,,
1.15E+00,7.44,,,
1.15E+00,7.44,,,
1.15E+00,7.6,,,
1.15E+00,7.36,,,
1.15E+00,7.6,,,
1.15E+00,7.6,,,
1.15E+00,7.76,,,
1.15E+00,7.92,,,
1.15E+00,7.68,,,
1.15E+00,7.6,,,
1.15E+00,7.68,,,
1.15E+00,7.84,,,
1.15E+00,7.68,,,
1.15E+00,7.76,,,
1.15E+00,7.76,,,
1.16E+00,7.6,,,
1.16E+00,7.6,,,
1.16E+00,7.76,,,
1.16E+00,7.68,,,
1.16E+00,7.6,,,
1.16E+00,7.6,,,
1.16E+00,7.6,,,
1.16E+00,7.6,,,
1.16E+00,7.6,,,
1.16E+00,7.52,,,
1.16E+00,7.6,,,
1.16E+00,7.6,,,
1.16E+00,7.52,,,
1.16E+00,7.36,,,
1.16E+00,7.68,,,
1.16E+00,7.6,,,
1.16E+00,7.68,,,
1.16E+00,7.52,,,
1.16E+00,7.68,,,
1.16E+00,7.76,,,
1.16E+00,7.6,,,
1.16E+00,7.6,,,
1.16E+00,7.68,,,
1.16E+00,7.84,,,
1.16E+00,7.68,,,
1.17E+00,7.68,,,
1.17E+00,7.6,,,
1.17E+00,7.52,,,
1.17E+00,7.6,,,
1.17E+00,7.68,,,
1.17E+00,7.6,,,
1.17E+00,7.68,,,
1.17E+00,7.6,,,
1.17E+00,7.6,,,
1.17E+00,7.52,,,
1.17E+00,7.68,,,
1.17E+00,7.44,,,
1.17E+00,7.6,,,
1.17E+00,7.52,,,
1.17E+00,7.52,,,
1.17E+00,7.52,,,
1.17E+00,7.52,,,
1.17E+00,7.76,,,
1.17E+00,7.6,,,
1.17E+00,7.68,,,
1.17E+00,7.6,,,
1.17E+00,7.68,,,
1.17E+00,7.76,,,
1.17E+00,7.68,,,
1.17E+00,7.52,,,
1.18E+00,7.36,,,
1.18E+00,7.52,,,
1.18E+00,7.68,,,
1.18E+00,7.6,,,
1.18E+00,7.6,,,
1.18E+00,7.76,,,
1.18E+00,7.68,,,
1.18E+00,7.6,,,
1.18E+00,7.52,,,
1.18E+00,7.76,,,
1.18E+00,7.6,,,
1.18E+00,7.68,,,
1.18E+00,7.6,,,
1.18E+00,7.52,,,
1.18E+00,7.6,,,
1.18E+00,7.6,,,
1.18E+00,7.52,,,
1.18E+00,7.6,,,
1.18E+00,7.6,,,
1.18E+00,7.84,,,
1.18E+00,7.68,,,
1.18E+00,7.68,,,
1.18E+00,7.52,,,
1.18E+00,7.6,,,
1.18E+00,7.68,,,
1.19E+00,7.6,,,
1.19E+00,7.68,,,
1.19E+00,7.52,,,
1.19E+00,7.6,,,
1.19E+00,7.76,,,
1.19E+00,7.76,,,
1.19E+00,7.52,,,
1.19E+00,7.68,,,
1.19E+00,7.6,,,
1.19E+00,7.44,,,
1.19E+00,7.6,,,
1.19E+00,7.52,,,
1.19E+00,7.6,,,
1.19E+00,7.6,,,
1.19E+00,7.76,,,
1.19E+00,7.6,,,
1.19E+00,7.6,,,
1.19E+00,7.84,,,
1.19E+00,7.68,,,
1.19E+00,7.6,,,
1.19E+00,7.52,,,
1.19E+00,7.68,,,
1.19E+00,7.68,,,
1.19E+00,7.68,,,
1.19E+00,7.6,,,
1.20E+00,7.6,,,
1.20E+00,7.68,,,
1.20E+00,7.68,,,
1.20E+00,7.68,,,
1.20E+00,7.52,,,
1.20E+00,7.68,,,
1.20E+00,7.68,,,
1.20E+00,7.76,,,
1.20E+00,7.6,,,
1.20E+00,7.68,,,
1.20E+00,7.6,,,
1.20E+00,7.68,,,
1.20E+00,7.6,,,
1.20E+00,7.6,,,
1.20E+00,7.6,,,
1.20E+00,7.76,,,
1.20E+00,7.68,,,
1.20E+00,7.6,,,
1.20E+00,7.6,,,
1.20E+00,7.76,,,
1.20E+00,7.68,,,
1.20E+00,7.68,,,
1.20E+00,7.6,,,
1.20E+00,7.68,,,
1.20E+00,7.6,,,
1.21E+00,7.76,,,
1.21E+00,7.68,,,
1.21E+00,7.6,,,
1.21E+00,7.76,,,
1.21E+00,7.68,,,
1.21E+00,7.68,,,
1.21E+00,7.68,,,
1.21E+00,7.68,,,
1.21E+00,7.6,,,
1.21E+00,7.6,,,
1.21E+00,7.6,,,
1.21E+00,7.6,,,
1.21E+00,7.76,,,
1.21E+00,7.6,,,
1.21E+00,7.76,,,
1.21E+00,7.6,,,
1.21E+00,7.28,,,
1.21E+00,7.52,,,
1.21E+00,7.6,,,
1.21E+00,7.6,,,
1.21E+00,7.6,,,
1.21E+00,7.44,,,
1.21E+00,7.76,,,
1.21E+00,7.6,,,
1.21E+00,7.6,,,
1.22E+00,7.52,,,
1.22E+00,7.68,,,
1.22E+00,7.68,,,
1.22E+00,7.68,,,
1.22E+00,7.6,,,
1.22E+00,7.6,,,
1.22E+00,7.6,,,
1.22E+00,7.52,,,
1.22E+00,7.68,,,
1.22E+00,7.68,,,
1.22E+00,7.68,,,
1.22E+00,7.52,,,
1.22E+00,7.52,,,
1.22E+00,7.6,,,
1.22E+00,7.76,,,
1.22E+00,7.84,,,
1.22E+00,7.76,,,
1.22E+00,7.92,,,
1.22E+00,7.6,,,
1.22E+00,7.76,,,
1.22E+00,7.68,,,
1.22E+00,7.6,,,
1.22E+00,7.6,,,
1.22E+00,7.52,,,
1.22E+00,7.6,,,
1.23E+00,7.76,,,
1.23E+00,7.6,,,
1.23E+00,7.44,,,
1.23E+00,7.6,,,
1.23E+00,7.68,,,
1.23E+00,7.6,,,
1.23E+00,7.84,,,
1.23E+00,7.76,,,
1.23E+00,7.6,,,
1.23E+00,7.6,,,
1.23E+00,7.68,,,
1.23E+00,7.52,,,
1.23E+00,7.6,,,
1.23E+00,7.68,,,
1.23E+00,7.6,,,
1.23E+00,7.6,,,
1.23E+00,7.52,,,
1.23E+00,7.6,,,
1.23E+00,7.6,,,
1.23E+00,7.68,,,
1.23E+00,7.52,,,
1.23E+00,7.68,,,
1.23E+00,7.52,,,
1.23E+00,7.76,,,
1.23E+00,7.68,,,
1.24E+00,7.44,,,
1.24E+00,7.68,,,
1.24E+00,7.76,,,
1.24E+00,7.52,,,
1.24E+00,7.52,,,
1.24E+00,7.76,,,
1.24E+00,7.6,,,
1.24E+00,7.6,,,
1.24E+00,7.6,,,
1.24E+00,7.52,,,
1.24E+00,7.68,,,
1.24E+00,7.68,,,
1.24E+00,7.76,,,
1.24E+00,7.6,,,
1.24E+00,7.44,,,
1.24E+00,7.68,,,
1.24E+00,7.68,,,
1.24E+00,7.6,,,
1.24E+00,7.52,,,
1.24E+00,7.52,,,
1.24E+00,7.6,,,
1.24E+00,7.6,,,
1.24E+00,7.52,,,
1.24E+00,7.68,,,
1.24E+00,7.6,,,
1.25E+00,7.6,,,
1.25E+00,7.6,,,
1.25E+00,7.6,,,
1.25E+00,7.68,,,
1.25E+00,7.6,,,
1.25E+00,7.68,,,
1.25E+00,7.68,,,
1.25E+00,7.68,,,
1.25E+00,7.52,,,
1.25E+00,7.76,,,
1.25E+00,7.6,,,
1.25E+00,7.6,,,
1.25E+00,7.6,,,
1.25E+00,7.68,,,
1.25E+00,7.68,,,
1.25E+00,7.68,,,
1.25E+00,7.6,,,
1.25E+00,7.68,,,
1.25E+00,7.68,,,
1.25E+00,7.68,,,
1.25E+00,7.52,,,
1.25E+00,7.36,,,
1.25E+00,7.68,,,
1.25E+00,7.68,,,
1.25E+00,7.6,,,
1.26E+00,7.52,,,
1.26E+00,7.68,,,
1.26E+00,7.52,,,
1.26E+00,7.52,,,
1.26E+00,7.44,,,
1.26E+00,7.6,,,
1.26E+00,7.68,,,
1.26E+00,7.52,,,
1.26E+00,7.52,,,
1.26E+00,7.44,,,
1.26E+00,7.6,,,
1.26E+00,7.52,,,
1.26E+00,7.52,,,
1.26E+00,7.52,,,
1.26E+00,7.6,,,
1.26E+00,7.76,,,
1.26E+00,7.6,,,
1.26E+00,7.52,,,
1.26E+00,7.6,,,
1.26E+00,7.6,,,
1.26E+00,7.6,,,
1.26E+00,7.68,,,
1.26E+00,7.6,,,
1.26E+00,7.52,,,
1.26E+00,7.76,,,
1.27E+00,7.6,,,
1.27E+00,7.68,,,
1.27E+00,7.6,,,
1.27E+00,7.68,,,
1.27E+00,7.76,,,
1.27E+00,7.6,,,
1.27E+00,7.52,,,
1.27E+00,7.84,,,
1.27E+00,7.76,,,
1.27E+00,7.6,,,
1.27E+00,7.6,,,
1.27E+00,7.52,,,
1.27E+00,7.68,,,
1.27E+00,7.84,,,
1.27E+00,7.6,,,
1.27E+00,7.6,,,
1.27E+00,7.52,,,
1.27E+00,7.68,,,
1.27E+00,7.68,,,
1.27E+00,7.52,,,
1.27E+00,7.52,,,
1.27E+00,7.68,,,
1.27E+00,7.6,,,
1.27E+00,7.6,,,
1.27E+00,7.6,,,
1.28E+00,7.6,,,
1.28E+00,7.68,,,
1.28E+00,7.6,,,
1.28E+00,7.6,,,
1.28E+00,7.6,,,
1.28E+00,7.6,,,
1.28E+00,7.6,,,
1.28E+00,7.6,,,
1.28E+00,7.44,,,
1.28E+00,7.6,,,
1.28E+00,7.6,,,
1.28E+00,7.76,,,
1.28E+00,7.68,,,
1.28E+00,7.68,,,
1.28E+00,7.6,,,
1.28E+00,7.76,,,
1.28E+00,7.68,,,
1.28E+00,7.68,,,
1.28E+00,7.6,,,
1.28E+00,7.76,,,
1.28E+00,7.6,,,
1.28E+00,7.6,,,
1.28E+00,7.6,,,
1.28E+00,7.52,,,
1.28E+00,7.6,,,
1.29E+00,7.68,,,
1.29E+00,7.52,,,
1.29E+00,7.52,,,
1.29E+00,7.68,,,
1.29E+00,7.68,,,
1.29E+00,7.6,,,
1.29E+00,7.52,,,
1.29E+00,7.6,,,
1.29E+00,7.6,,,
1.29E+00,7.68,,,
1.29E+00,7.6,,,
1.29E+00,7.6,,,
1.29E+00,7.76,,,
1.29E+00,7.68,,,
1.29E+00,7.68,,,
1.29E+00,7.68,,,
1.29E+00,7.6,,,
1.29E+00,7.6,,,
1.29E+00,7.68,,,
1.29E+00,7.76,,,
1.29E+00,7.52,,,
1.29E+00,7.52,,,
1.29E+00,7.68,,,
1.29E+00,7.68,,,
1.29E+00,7.6,,,
1.30E+00,7.68,,,
1.30E+00,7.68,,,
1.30E+00,7.68,,,
1.30E+00,7.6,,,
1.30E+00,7.68,,,
1.30E+00,7.6,,,
1.30E+00,7.68,,,
1.30E+00,7.6,,,
1.30E+00,7.52,,,
1.30E+00,7.6,,,
1.30E+00,7.76,,,
1.30E+00,7.76,,,
1.30E+00,7.68,,,
1.30E+00,7.6,,,
1.30E+00,7.68,,,
1.30E+00,7.52,,,
1.30E+00,7.76,,,
1.30E+00,7.76,,,
1.30E+00,7.6,,,
1.30E+00,7.44,,,
1.30E+00,7.6,,,
1.30E+00,7.68,,,
1.30E+00,7.6,,,
1.30E+00,7.68,,,
1.30E+00,7.68,,,
1.31E+00,7.52,,,
1.31E+00,7.6,,,
1.31E+00,7.76,,,
1.31E+00,7.68,,,
1.31E+00,7.6,,,
1.31E+00,7.6,,,
1.31E+00,7.6,,,
1.31E+00,7.76,,,
1.31E+00,7.6,,,
1.31E+00,7.68,,,
1.31E+00,7.6,,,
1.31E+00,7.44,,,
1.31E+00,7.68,,,
1.31E+00,7.76,,,
1.31E+00,7.6,,,
1.31E+00,7.68,,,
1.31E+00,7.6,,,
1.31E+00,7.84,,,
1.31E+00,7.68,,,
1.31E+00,7.76,,,
1.31E+00,7.6,,,
1.31E+00,7.52,,,
1.31E+00,7.68,,,
1.31E+00,7.76,,,
1.31E+00,7.6,,,
1.32E+00,7.6,,,
1.32E+00,7.76,,,
1.32E+00,7.6,,,
1.32E+00,7.52,,,
1.32E+00,7.52,,,
1.32E+00,7.6,,,
1.32E+00,7.68,,,
1.32E+00,7.6,,,
1.32E+00,7.76,,,
1.32E+00,7.52,,,
1.32E+00,7.84,,,
1.32E+00,7.6,,,
1.32E+00,7.6,,,
1.32E+00,7.52,,,
1.32E+00,7.6,,,
1.32E+00,7.68,,,
1.32E+00,7.6,,,
1.32E+00,7.68,,,
1.32E+00,7.6,,,
1.32E+00,7.6,,,
1.32E+00,7.68,,,
1.32E+00,7.84,,,
1.32E+00,7.76,,,
1.32E+00,7.6,,,
1.32E+00,7.76,,,
1.33E+00,7.76,,,
1.33E+00,7.6,,,
1.33E+00,7.68,,,
1.33E+00,7.68,,,
1.33E+00,7.68,,,
1.33E+00,7.68,,,
1.33E+00,7.6,,,
1.33E+00,7.44,,,
1.33E+00,7.6,,,
1.33E+00,7.68,,,
1.33E+00,7.68,,,
1.33E+00,7.52,,,
1.33E+00,7.68,,,
1.33E+00,7.68,,,
1.33E+00,7.6,,,
1.33E+00,7.76,,,
1.33E+00,7.6,,,
1.33E+00,7.52,,,
1.33E+00,7.76,,,
1.33E+00,7.84,,,
1.33E+00,7.6,,,
1.33E+00,7.44,,,
1.33E+00,7.6,,,
1.33E+00,7.68,,,
1.33E+00,7.68,,,
1.34E+00,7.76,,,
1.34E+00,7.68,,,
1.34E+00,7.52,,,
1.34E+00,7.52,,,
1.34E+00,7.68,,,
1.34E+00,7.6,,,
1.34E+00,7.6,,,
1.34E+00,7.68,,,
1.34E+00,7.6,,,
1.34E+00,7.52,,,
1.34E+00,7.68,,,
1.34E+00,7.6,,,
1.34E+00,7.68,,,
1.34E+00,7.52,,,
1.34E+00,7.6,,,
1.34E+00,7.52,,,
1.34E+00,7.76,,,
1.34E+00,7.68,,,
1.34E+00,7.6,,,
1.34E+00,7.6,,,
1.34E+00,7.52,,,
1.34E+00,7.52,,,
1.34E+00,7.68,,,
1.34E+00,7.6,,,
1.34E+00,7.68,,,
1.35E+00,7.6,,,
1.35E+00,7.6,,,
1.35E+00,7.68,,,
1.35E+00,7.76,,,
1.35E+00,7.68,,,
1.35E+00,7.6,,,
1.35E+00,7.68,,,
1.35E+00,7.6,,,
1.35E+00,7.68,,,
1.35E+00,7.68,,,
1.35E+00,7.6,,,
1.35E+00,7.6,,,
1.35E+00,8,,,
1.35E+00,7.6,,,
1.35E+00,7.52,,,
1.35E+00,7.76,,,
1.35E+00,7.52,,,
1.35E+00,7.52,,,
1.35E+00,7.6,,,
1.35E+00,7.68,,,
1.35E+00,7.6,,,
1.35E+00,7.44,,,
1.35E+00,7.68,,,
1.35E+00,7.68,,,
1.35E+00,7.6,,,
1.36E+00,7.6,,,
1.36E+00,7.6,,,
1.36E+00,7.68,,,
1.36E+00,7.6,,,
1.36E+00,7.76,,,
1.36E+00,7.68,,,
1.36E+00,7.6,,,
1.36E+00,7.76,,,
1.36E+00,7.68,,,
1.36E+00,7.44,,,
1.36E+00,7.76,,,
1.36E+00,7.6,,,
1.36E+00,7.6,,,
1.36E+00,7.68,,,
1.36E+00,7.6,,,
1.36E+00,7.52,,,
1.36E+00,7.68,,,
1.36E+00,7.52,,,
1.36E+00,7.52,,,
1.36E+00,7.52,,,
1.36E+00,7.52,,,
1.36E+00,7.76,,,
1.36E+00,7.68,,,
1.36E+00,7.6,,,
1.36E+00,7.76,,,
1.37E+00,7.6,,,
1.37E+00,7.68,,,
1.37E+00,7.76,,,
1.37E+00,7.76,,,
1.37E+00,7.68,,,
1.37E+00,7.68,,,
1.37E+00,7.68,,,
1.37E+00,7.44,,,
1.37E+00,7.68,,,
1.37E+00,7.76,,,
1.37E+00,7.68,,,
1.37E+00,7.44,,,
1.37E+00,7.52,,,
1.37E+00,7.68,,,
1.37E+00,7.68,,,
1.37E+00,7.68,,,
1.37E+00,7.68,,,
