TIME,CH2,,,Model,MSO4054
-1.06E-01,1.44,,,,
-1.05E-01,1.76,,,,
-1.05E-01,1.52,,,,
-1.04E-01,1.52,,,,
-1.04E-01,1.52,,,,
-1.04E-01,1.44,,,,
-1.03E-01,1.44,,,,
-1.03E-01,1.68,,,,
-1.02E-01,1.44,,,,
-1.02E-01,1.44,,,,
-1.02E-01,1.84,,,,
-1.01E-01,1.68,,,,
-1.01E-01,1.6,,,,
-1.00E-01,1.36,,,,
-1.00E-01,1.52,,,,
-9.96E-02,1.52,,,,
-9.92E-02,1.44,,,,
-9.88E-02,1.44,,,,
-9.84E-02,1.52,,,,
-9.80E-02,1.52,,,,
-9.76E-02,1.6,,,,
-9.72E-02,1.44,,,,
-9.68E-02,1.44,,,,
-9.64E-02,1.6,,,,
-9.60E-02,1.44,,,,
-9.56E-02,1.44,,,,
-9.52E-02,1.44,,,,
-9.48E-02,1.44,,,,
-9.44E-02,1.52,,,,
-9.40E-02,1.52,,,,
-9.36E-02,1.52,,,,
-9.32E-02,1.52,,,,
-9.28E-02,1.68,,,,
-9.24E-02,1.68,,,,
-9.20E-02,1.52,,,,
-9.16E-02,1.44,,,,
-9.12E-02,1.68,,,,
-9.08E-02,1.52,,,,
-9.04E-02,1.36,,,,
-9.00E-02,1.52,,,,
-8.96E-02,1.52,,,,
-8.92E-02,1.44,,,,
-8.88E-02,1.6,,,,
-8.84E-02,1.36,,,,
-8.80E-02,1.36,,,,
-8.76E-02,1.44,,,,
-8.72E-02,1.6,,,,
-8.68E-02,1.36,,,,
-8.64E-02,1.36,,,,
-8.60E-02,1.36,,,,
-8.56E-02,1.68,,,,
-8.52E-02,1.52,,,,
-8.48E-02,1.44,,,,
-8.44E-02,1.6,,,,
-8.40E-02,1.6,,,,
-8.36E-02,1.6,,,,
-8.32E-02,1.6,,,,
-8.28E-02,1.52,,,,
-8.24E-02,1.6,,,,
-8.20E-02,1.52,,,,
-8.16E-02,1.6,,,,
-8.12E-02,1.44,,,,
-8.08E-02,1.6,,,,
-8.04E-02,1.6,,,,
-8.00E-02,1.52,,,,
-7.96E-02,1.36,,,,
-7.92E-02,1.52,,,,
-7.88E-02,1.76,,,,
-7.84E-02,1.52,,,,
-7.80E-02,1.44,,,,
-7.76E-02,1.44,,,,
-7.72E-02,1.6,,,,
-7.68E-02,1.44,,,,
-7.64E-02,1.36,,,,
-7.60E-02,1.44,,,,
-7.56E-02,1.6,,,,
-7.52E-02,1.44,,,,
-7.48E-02,1.6,,,,
-7.44E-02,1.52,,,,
-7.40E-02,1.6,,,,
-7.36E-02,1.52,,,,
-7.32E-02,1.6,,,,
-7.28E-02,1.36,,,,
-7.24E-02,1.44,,,,
-7.20E-02,1.6,,,,
-7.16E-02,1.6,,,,
-7.12E-02,1.44,,,,
-7.08E-02,1.52,,,,
-7.04E-02,1.68,,,,
-7.00E-02,1.52,,,,
-6.96E-02,1.52,,,,
-6.92E-02,1.44,,,,
-6.88E-02,1.52,,,,
-6.84E-02,1.6,,,,
-6.80E-02,1.44,,,,
-6.76E-02,1.52,,,,
-6.72E-02,1.6,,,,
-6.68E-02,1.6,,,,
-6.64E-02,1.52,,,,
-6.60E-02,1.52,,,,
-6.56E-02,1.52,,,,
-6.52E-02,1.6,,,,
-6.48E-02,1.6,,,,
-6.44E-02,1.52,,,,
-6.40E-02,1.44,,,,
-6.36E-02,1.6,,,,
-6.32E-02,1.6,,,,
-6.28E-02,1.36,,,,
-6.24E-02,1.36,,,,
-6.20E-02,1.52,,,,
-6.16E-02,1.52,,,,
-6.12E-02,1.52,,,,
-6.08E-02,1.44,,,,
-6.04E-02,1.52,,,,
-6.00E-02,1.6,,,,
-5.96E-02,1.52,,,,
-5.92E-02,1.44,,,,
-5.88E-02,1.44,,,,
-5.84E-02,1.52,,,,
-5.80E-02,1.44,,,,
-5.76E-02,1.52,,,,
-5.72E-02,1.52,,,,
-5.68E-02,1.28,,,,
-5.64E-02,1.6,,,,
-5.60E-02,1.44,,,,
-5.56E-02,1.52,,,,
-5.52E-02,1.44,,,,
-5.48E-02,1.6,,,,
-5.44E-02,1.68,,,,
-5.40E-02,1.44,,,,
-5.36E-02,1.52,,,,
-5.32E-02,1.44,,,,
-5.28E-02,1.68,,,,
-5.24E-02,1.52,,,,
-5.20E-02,1.6,,,,
-5.16E-02,1.44,,,,
-5.12E-02,1.6,,,,
-5.08E-02,1.6,,,,
-5.04E-02,1.36,,,,
-5.00E-02,1.52,,,,
-4.96E-02,1.52,,,,
-4.92E-02,1.6,,,,
-4.88E-02,1.6,,,,
-4.84E-02,1.52,,,,
-4.80E-02,1.68,,,,
-4.76E-02,1.68,,,,
-4.72E-02,1.52,,,,
-4.68E-02,1.36,,,,
-4.64E-02,1.52,,,,
-4.60E-02,1.6,,,,
-4.56E-02,1.44,,,,
-4.52E-02,1.52,,,,
-4.48E-02,1.6,,,,
-4.44E-02,1.68,,,,
-4.40E-02,1.44,,,,
-4.36E-02,1.6,,,,
-4.32E-02,1.44,,,,
-4.28E-02,1.36,,,,
-4.24E-02,1.44,,,,
-4.20E-02,1.6,,,,
-4.16E-02,1.52,,,,
-4.12E-02,1.44,,,,
-4.08E-02,1.6,,,,
-4.04E-02,1.52,,,,
-4.00E-02,1.52,,,,
-3.96E-02,1.44,,,,
-3.92E-02,1.6,,,,
-3.88E-02,1.6,,,,
-3.84E-02,1.52,,,,
-3.80E-02,1.6,,,,
-3.76E-02,1.52,,,,
-3.72E-02,1.52,,,,
-3.68E-02,1.52,,,,
-3.64E-02,1.52,,,,
-3.60E-02,1.52,,,,
-3.56E-02,1.52,,,,
-3.52E-02,1.52,,,,
-3.48E-02,1.6,,,,
-3.44E-02,1.6,,,,
-3.40E-02,1.52,,,,
-3.36E-02,1.52,,,,
-3.32E-02,1.6,,,,
-3.28E-02,1.52,,,,
-3.24E-02,1.36,,,,
-3.20E-02,1.6,,,,
-3.16E-02,1.6,,,,
-3.12E-02,1.44,,,,
-3.08E-02,1.52,,,,
-3.04E-02,1.52,,,,
-3.00E-02,1.44,,,,
-2.96E-02,1.68,,,,
-2.92E-02,1.44,,,,
-2.88E-02,1.36,,,,
-2.84E-02,1.52,,,,
-2.80E-02,1.6,,,,
-2.76E-02,1.44,,,,
-2.72E-02,1.44,,,,
-2.68E-02,1.68,,,,
-2.64E-02,1.6,,,,
-2.60E-02,1.44,,,,
-2.56E-02,1.36,,,,
-2.52E-02,1.44,,,,
-2.48E-02,1.84,,,,
-2.44E-02,1.52,,,,
-2.40E-02,1.44,,,,
-2.36E-02,1.52,,,,
-2.32E-02,1.6,,,,
-2.28E-02,1.6,,,,
-2.24E-02,1.52,,,,
-2.20E-02,1.6,,,,
-2.16E-02,1.68,,,,
-2.12E-02,1.52,,,,
-2.08E-02,1.44,,,,
-2.04E-02,1.44,,,,
-2.00E-02,1.6,,,,
-1.96E-02,1.6,,,,
-1.92E-02,1.52,,,,
-1.88E-02,1.44,,,,
-1.84E-02,1.6,,,,
-1.80E-02,1.68,,,,
-1.76E-02,1.6,,,,
-1.72E-02,1.44,,,,
-1.68E-02,1.52,,,,
-1.64E-02,1.6,,,,
-1.60E-02,1.52,,,,
-1.56E-02,1.44,,,,
-1.52E-02,1.6,,,,
-1.48E-02,1.6,,,,
-1.44E-02,1.52,,,,
-1.40E-02,1.68,,,,
-1.36E-02,1.44,,,,
-1.32E-02,1.52,,,,
-1.28E-02,1.44,,,,
-1.24E-02,1.52,,,,
-1.20E-02,1.44,,,,
-1.16E-02,1.52,,,,
-1.12E-02,1.52,,,,
-1.08E-02,1.6,,,,
-1.04E-02,1.44,,,,
-1.00E-02,1.52,,,,
-9.60E-03,1.68,,,,
-9.20E-03,1.36,,,,
-8.80E-03,1.52,,,,
-8.40E-03,1.52,,,,
-8.00E-03,1.68,,,,
-7.60E-03,1.52,,,,
-7.20E-03,1.44,,,,
-6.80E-03,1.44,,,,
-6.40E-03,1.44,,,,
-6.00E-03,1.36,,,,
-5.60E-03,1.6,,,,
-5.20E-03,1.6,,,,
-4.80E-03,1.52,,,,
-4.40E-03,1.6,,,,
-4.00E-03,1.52,,,,
-3.60E-03,1.6,,,,
-3.20E-03,1.36,,,,
-2.80E-03,1.6,,,,
-2.40E-03,1.68,,,,
-2.00E-03,1.6,,,,
-1.60E-03,1.44,,,,
-1.20E-03,1.52,,,,
-8.00E-04,1.52,,,,
-4.00E-04,1.68,,,,
-1.55E-13,1.6,,,,
4.00E-04,1.44,,,,
8.00E-04,1.44,,,,
1.20E-03,1.52,,,,
1.60E-03,1.68,,,,
2.00E-03,1.52,,,,
2.40E-03,1.6,,,,
2.80E-03,1.44,,,,
3.20E-03,1.52,,,,
3.60E-03,1.6,,,,
4.00E-03,1.36,,,,
4.40E-03,1.52,,,,
4.80E-03,1.52,,,,
5.20E-03,1.36,,,,
5.60E-03,1.36,,,,
6.00E-03,1.6,,,,
6.40E-03,1.44,,,,
6.80E-03,1.52,,,,
7.20E-03,1.52,,,,
7.60E-03,1.36,,,,
8.00E-03,1.52,,,,
8.40E-03,1.68,,,,
8.80E-03,1.52,,,,
9.20E-03,1.52,,,,
9.60E-03,1.6,,,,
1.00E-02,1.6,,,,
1.04E-02,1.6,,,,
1.08E-02,1.44,,,,
1.12E-02,1.52,,,,
1.16E-02,1.52,,,,
1.20E-02,1.52,,,,
1.24E-02,1.44,,,,
1.28E-02,1.6,,,,
1.32E-02,1.6,,,,
1.36E-02,1.6,,,,
1.40E-02,1.68,,,,
1.44E-02,1.84,,,,
1.48E-02,1.6,,,,
1.52E-02,1.52,,,,
1.56E-02,1.6,,,,
1.60E-02,1.44,,,,
1.64E-02,1.52,,,,
1.68E-02,1.52,,,,
1.72E-02,1.6,,,,
1.76E-02,1.68,,,,
1.80E-02,1.76,,,,
1.84E-02,1.44,,,,
1.88E-02,1.52,,,,
1.92E-02,1.52,,,,
1.96E-02,1.36,,,,
2.00E-02,1.52,,,,
2.04E-02,1.52,,,,
2.08E-02,1.6,,,,
2.12E-02,1.44,,,,
2.16E-02,1.68,,,,
2.20E-02,1.44,,,,
2.24E-02,1.44,,,,
2.28E-02,1.44,,,,
2.32E-02,1.52,,,,
2.36E-02,1.6,,,,
2.40E-02,1.44,,,,
2.44E-02,1.44,,,,
2.48E-02,1.44,,,,
2.52E-02,1.52,,,,
2.56E-02,1.6,,,,
2.60E-02,1.52,,,,
2.64E-02,1.52,,,,
2.68E-02,1.52,,,,
2.72E-02,1.52,,,,
2.76E-02,1.68,,,,
2.80E-02,1.52,,,,
2.84E-02,1.92,,,,
2.88E-02,1.52,,,,
2.92E-02,1.6,,,,
2.96E-02,1.52,,,,
3.00E-02,1.52,,,,
3.04E-02,1.36,,,,
3.08E-02,1.68,,,,
3.12E-02,1.68,,,,
3.16E-02,1.44,,,,
3.20E-02,1.44,,,,
3.24E-02,1.52,,,,
3.28E-02,1.52,,,,
3.32E-02,1.6,,,,
3.36E-02,1.36,,,,
3.40E-02,1.44,,,,
3.44E-02,1.52,,,,
3.48E-02,1.52,,,,
3.52E-02,1.52,,,,
3.56E-02,1.52,,,,
3.60E-02,1.44,,,,
3.64E-02,1.68,,,,
3.68E-02,1.44,,,,
3.72E-02,1.52,,,,
3.76E-02,1.6,,,,
3.80E-02,1.6,,,,
3.84E-02,1.36,,,,
3.88E-02,1.52,,,,
3.92E-02,1.52,,,,
3.96E-02,1.44,,,,
4.00E-02,1.6,,,,
4.04E-02,2.24,,,,
4.08E-02,3.76,,,,
4.12E-02,5.84,,,,
4.16E-02,7.76,,,,
4.20E-02,8.48,,,,
4.24E-02,8.32,,,,
4.28E-02,7.28,,,,
4.32E-02,5.92,,,,
4.36E-02,4.56,,,,
4.40E-02,3.6,,,,
4.44E-02,3.68,,,,
4.48E-02,4.32,,,,
4.52E-02,5.44,,,,
4.56E-02,6.32,,,,
4.60E-02,6.88,,,,
4.64E-02,6.88,,,,
4.68E-02,6.64,,,,
4.72E-02,6,,,,
4.76E-02,5.36,,,,
4.80E-02,5.28,,,,
4.84E-02,5.44,,,,
4.88E-02,5.44,,,,
4.92E-02,5.6,,,,
4.96E-02,5.92,,,,
5.00E-02,6.24,,,,
5.04E-02,6.08,,,,
5.08E-02,6.08,,,,
5.12E-02,6.08,,,,
5.16E-02,5.92,,,,
5.20E-02,5.76,,,,
5.24E-02,5.6,,,,
5.28E-02,5.6,,,,
5.32E-02,5.84,,,,
5.36E-02,5.92,,,,
5.40E-02,6,,,,
5.44E-02,6.24,,,,
5.48E-02,6.24,,,,
5.52E-02,6,,,,
5.56E-02,5.92,,,,
5.60E-02,5.6,,,,
5.64E-02,5.68,,,,
5.68E-02,5.84,,,,
5.72E-02,6,,,,
5.76E-02,6.16,,,,
5.80E-02,6.32,,,,
5.84E-02,6.4,,,,
5.88E-02,6.16,,,,
5.92E-02,5.68,,,,
5.96E-02,5.44,,,,
6.00E-02,5.2,,,,
6.04E-02,5.28,,,,
6.08E-02,5.52,,,,
6.12E-02,5.76,,,,
6.16E-02,6.16,,,,
6.20E-02,6.32,,,,
6.24E-02,6.4,,,,
6.28E-02,6.16,,,,
6.32E-02,5.76,,,,
6.36E-02,5.68,,,,
6.40E-02,5.44,,,,
6.44E-02,5.44,,,,
6.48E-02,5.6,,,,
6.52E-02,5.92,,,,
6.56E-02,6,,,,
6.60E-02,6.24,,,,
6.64E-02,6.08,,,,
6.68E-02,6,,,,
6.72E-02,5.84,,,,
6.76E-02,5.92,,,,
6.80E-02,5.84,,,,
6.84E-02,6.08,,,,
6.88E-02,6.08,,,,
6.92E-02,6.16,,,,
6.96E-02,6.16,,,,
7.00E-02,6,,,,
7.04E-02,6,,,,
7.08E-02,5.76,,,,
7.12E-02,5.68,,,,
7.16E-02,5.68,,,,
7.20E-02,5.76,,,,
7.24E-02,6,,,,
7.28E-02,6,,,,
7.32E-02,6.08,,,,
7.36E-02,6,,,,
7.40E-02,6.16,,,,
7.44E-02,5.84,,,,
7.48E-02,5.76,,,,
7.52E-02,5.68,,,,
7.56E-02,5.6,,,,
7.60E-02,5.68,,,,
7.64E-02,5.84,,,,
7.68E-02,5.76,,,,
7.72E-02,5.92,,,,
7.76E-02,6,,,,
7.80E-02,6.16,,,,
7.84E-02,5.84,,,,
7.88E-02,5.76,,,,
7.92E-02,5.76,,,,
7.96E-02,5.92,,,,
8.00E-02,5.92,,,,
8.04E-02,6,,,,
8.08E-02,6.16,,,,
8.12E-02,6.08,,,,
8.16E-02,6.08,,,,
8.20E-02,5.92,,,,
8.24E-02,6,,,,
8.28E-02,5.84,,,,
8.32E-02,5.68,,,,
8.36E-02,5.68,,,,
8.40E-02,5.76,,,,
8.44E-02,6.08,,,,
8.48E-02,6,,,,
8.52E-02,6,,,,
8.56E-02,5.76,,,,
8.60E-02,5.92,,,,
8.64E-02,5.92,,,,
8.68E-02,5.84,,,,
8.72E-02,5.76,,,,
8.76E-02,5.92,,,,
8.80E-02,5.92,,,,
8.84E-02,6,,,,
8.88E-02,6,,,,
8.92E-02,5.68,,,,
8.96E-02,5.76,,,,
9.00E-02,6,,,,
9.04E-02,5.84,,,,
9.08E-02,5.92,,,,
9.12E-02,5.92,,,,
9.16E-02,6.16,,,,
9.20E-02,6.08,,,,
9.24E-02,6.16,,,,
9.28E-02,5.84,,,,
9.32E-02,5.84,,,,
9.36E-02,5.92,,,,
9.40E-02,5.84,,,,
9.44E-02,5.76,,,,
9.48E-02,6,,,,
9.52E-02,5.92,,,,
9.56E-02,6,,,,
9.60E-02,5.92,,,,
9.64E-02,5.84,,,,
9.68E-02,6,,,,
9.72E-02,5.92,,,,
9.76E-02,5.92,,,,
9.80E-02,5.92,,,,
9.84E-02,5.92,,,,
9.88E-02,5.84,,,,
9.92E-02,5.76,,,,
9.96E-02,5.68,,,,
1.00E-01,5.84,,,,
1.00E-01,6,,,,
1.01E-01,5.84,,,,
1.01E-01,5.84,,,,
1.02E-01,5.92,,,,
1.02E-01,6,,,,
1.02E-01,6.16,,,,
1.03E-01,5.92,,,,
1.03E-01,6,,,,
1.04E-01,6.08,,,,
1.04E-01,6,,,,
1.04E-01,6,,,,
1.05E-01,6,,,,
1.05E-01,6,,,,
1.06E-01,6.08,,,,
1.06E-01,6.08,,,,
1.06E-01,6,,,,
1.07E-01,5.92,,,,
1.07E-01,6,,,,
1.08E-01,6,,,,
1.08E-01,5.84,,,,
1.08E-01,5.92,,,,
1.09E-01,5.92,,,,
1.09E-01,5.84,,,,
1.10E-01,6,,,,
1.10E-01,5.92,,,,
1.10E-01,5.84,,,,
1.11E-01,5.76,,,,
1.11E-01,5.6,,,,
1.12E-01,5.84,,,,
1.12E-01,5.92,,,,
1.12E-01,6.08,,,,
1.13E-01,5.76,,,,
1.13E-01,5.76,,,,
1.14E-01,5.76,,,,
1.14E-01,5.76,,,,
1.14E-01,5.84,,,,
1.15E-01,5.68,,,,
1.15E-01,5.68,,,,
1.16E-01,5.92,,,,
1.16E-01,6.08,,,,
1.16E-01,6,,,,
1.17E-01,6,,,,
1.17E-01,6,,,,
1.18E-01,6.32,,,,
1.18E-01,6,,,,
1.18E-01,6,,,,
1.19E-01,5.84,,,,
1.19E-01,6,,,,
1.20E-01,5.92,,,,
1.20E-01,6.16,,,,
1.20E-01,6.08,,,,
1.21E-01,6,,,,
1.21E-01,6,,,,
1.22E-01,6.08,,,,
1.22E-01,6,,,,
1.22E-01,5.92,,,,
1.23E-01,5.92,,,,
1.23E-01,5.92,,,,
1.24E-01,5.92,,,,
1.24E-01,5.92,,,,
1.24E-01,5.92,,,,
1.25E-01,5.84,,,,
1.25E-01,5.76,,,,
1.26E-01,5.84,,,,
1.26E-01,5.76,,,,
1.26E-01,5.84,,,,
1.27E-01,5.84,,,,
1.27E-01,5.76,,,,
1.28E-01,5.84,,,,
1.28E-01,6,,,,
1.28E-01,5.92,,,,
1.29E-01,5.84,,,,
1.29E-01,5.68,,,,
1.30E-01,5.84,,,,
1.30E-01,6.16,,,,
1.30E-01,6.08,,,,
1.31E-01,5.92,,,,
1.31E-01,5.92,,,,
1.32E-01,6.16,,,,
1.32E-01,6.08,,,,
1.32E-01,5.92,,,,
1.33E-01,5.84,,,,
1.33E-01,5.92,,,,
1.34E-01,6,,,,
1.34E-01,5.92,,,,
1.34E-01,6,,,,
1.35E-01,6.08,,,,
1.35E-01,6,,,,
1.36E-01,6.16,,,,
1.36E-01,6,,,,
1.36E-01,5.84,,,,
1.37E-01,6,,,,
1.37E-01,6.08,,,,
1.38E-01,5.92,,,,
1.38E-01,6.08,,,,
1.38E-01,5.92,,,,
1.39E-01,6,,,,
1.39E-01,6,,,,
1.40E-01,6,,,,
1.40E-01,5.92,,,,
1.40E-01,5.92,,,,
1.41E-01,5.84,,,,
1.41E-01,5.92,,,,
1.42E-01,6,,,,
1.42E-01,6.08,,,,
1.42E-01,5.84,,,,
1.43E-01,5.84,,,,
1.43E-01,5.84,,,,
1.44E-01,5.84,,,,
1.44E-01,5.92,,,,
1.44E-01,5.92,,,,
1.45E-01,5.92,,,,
1.45E-01,6.08,,,,
1.46E-01,6.24,,,,
1.46E-01,5.92,,,,
1.46E-01,5.84,,,,
1.47E-01,5.84,,,,
1.47E-01,5.92,,,,
1.48E-01,6.08,,,,
1.48E-01,6,,,,
1.48E-01,5.92,,,,
1.49E-01,5.92,,,,
1.49E-01,6.08,,,,
1.50E-01,6.16,,,,
1.50E-01,6,,,,
1.50E-01,5.92,,,,
1.51E-01,6,,,,
1.51E-01,5.92,,,,
1.52E-01,5.92,,,,
1.52E-01,5.92,,,,
1.52E-01,6,,,,
1.53E-01,5.92,,,,
1.53E-01,6.16,,,,
1.54E-01,5.92,,,,
1.54E-01,5.92,,,,
1.54E-01,5.92,,,,
1.55E-01,5.92,,,,
1.55E-01,5.92,,,,
1.56E-01,6.08,,,,
1.56E-01,5.92,,,,
1.56E-01,5.92,,,,
1.57E-01,5.92,,,,
1.57E-01,5.92,,,,
1.58E-01,5.92,,,,
1.58E-01,6,,,,
1.58E-01,5.92,,,,
1.59E-01,6,,,,
1.59E-01,5.92,,,,
1.60E-01,6,,,,
1.60E-01,5.92,,,,
1.60E-01,5.84,,,,
1.61E-01,5.92,,,,
1.61E-01,6.16,,,,
1.62E-01,6,,,,
1.62E-01,5.76,,,,
1.62E-01,5.84,,,,
1.63E-01,6.16,,,,
1.63E-01,6.24,,,,
1.64E-01,5.92,,,,
1.64E-01,5.92,,,,
1.64E-01,6,,,,
1.65E-01,6,,,,
1.65E-01,6,,,,
1.66E-01,6,,,,
1.66E-01,5.92,,,,
1.66E-01,5.92,,,,
1.67E-01,6.08,,,,
1.67E-01,5.92,,,,
1.68E-01,5.92,,,,
1.68E-01,6,,,,
1.68E-01,5.92,,,,
1.69E-01,5.92,,,,
1.69E-01,5.92,,,,
1.70E-01,6,,,,
1.70E-01,6,,,,
1.70E-01,6.08,,,,
1.71E-01,6.08,,,,
1.71E-01,6,,,,
1.72E-01,6,,,,
1.72E-01,5.92,,,,
1.72E-01,5.92,,,,
1.73E-01,5.92,,,,
1.73E-01,6.08,,,,
1.74E-01,5.92,,,,
1.74E-01,5.92,,,,
1.74E-01,5.76,,,,
1.75E-01,6,,,,
1.75E-01,6,,,,
1.76E-01,5.92,,,,
1.76E-01,5.92,,,,
1.76E-01,6,,,,
1.77E-01,5.92,,,,
1.77E-01,6,,,,
1.78E-01,6.08,,,,
1.78E-01,5.92,,,,
1.78E-01,5.68,,,,
1.79E-01,6.08,,,,
1.79E-01,6,,,,
1.80E-01,5.92,,,,
1.80E-01,5.84,,,,
1.80E-01,6,,,,
1.81E-01,6,,,,
1.81E-01,6,,,,
1.82E-01,6,,,,
1.82E-01,5.92,,,,
1.82E-01,5.92,,,,
1.83E-01,6,,,,
1.83E-01,5.84,,,,
1.84E-01,6.08,,,,
1.84E-01,5.92,,,,
1.84E-01,5.92,,,,
1.85E-01,5.92,,,,
1.85E-01,6.08,,,,
1.86E-01,5.92,,,,
1.86E-01,6.08,,,,
1.86E-01,6.08,,,,
1.87E-01,5.92,,,,
1.87E-01,6.08,,,,
1.88E-01,6.08,,,,
1.88E-01,5.92,,,,
1.88E-01,5.92,,,,
1.89E-01,6.24,,,,
1.89E-01,6.08,,,,
1.90E-01,5.92,,,,
1.90E-01,5.76,,,,
1.90E-01,6,,,,
1.91E-01,6.16,,,,
1.91E-01,6.08,,,,
1.92E-01,6,,,,
1.92E-01,5.92,,,,
1.92E-01,6.16,,,,
1.93E-01,5.92,,,,
1.93E-01,5.92,,,,
1.94E-01,6,,,,
1.94E-01,5.92,,,,
1.94E-01,6,,,,
1.95E-01,6.08,,,,
1.95E-01,5.92,,,,
1.96E-01,5.92,,,,
1.96E-01,5.76,,,,
1.96E-01,5.92,,,,
1.97E-01,5.92,,,,
1.97E-01,5.84,,,,
1.98E-01,5.84,,,,
1.98E-01,6.08,,,,
1.98E-01,5.92,,,,
1.99E-01,5.92,,,,
1.99E-01,5.92,,,,
2.00E-01,5.92,,,,
2.00E-01,5.92,,,,
2.00E-01,6.08,,,,
2.01E-01,5.92,,,,
2.01E-01,6.08,,,,
2.02E-01,6,,,,
2.02E-01,6,,,,
2.02E-01,5.92,,,,
2.03E-01,6.08,,,,
2.03E-01,6.08,,,,
2.04E-01,6,,,,
2.04E-01,6,,,,
2.04E-01,6.08,,,,
2.05E-01,6.08,,,,
2.05E-01,6,,,,
2.06E-01,5.92,,,,
2.06E-01,6.08,,,,
2.06E-01,6.08,,,,
2.07E-01,6.08,,,,
2.07E-01,6.08,,,,
2.08E-01,5.92,,,,
2.08E-01,5.84,,,,
2.08E-01,6.08,,,,
2.09E-01,6.24,,,,
2.09E-01,6,,,,
2.10E-01,5.92,,,,
2.10E-01,6,,,,
2.10E-01,6.08,,,,
2.11E-01,6,,,,
2.11E-01,5.92,,,,
2.12E-01,5.92,,,,
2.12E-01,6.08,,,,
2.12E-01,5.84,,,,
2.13E-01,6,,,,
2.13E-01,5.84,,,,
2.14E-01,6.08,,,,
2.14E-01,6.08,,,,
2.14E-01,5.92,,,,
2.15E-01,6,,,,
2.15E-01,6,,,,
2.16E-01,6.32,,,,
2.16E-01,5.92,,,,
2.16E-01,6.08,,,,
2.17E-01,6.08,,,,
2.17E-01,5.92,,,,
2.18E-01,5.92,,,,
2.18E-01,5.92,,,,
2.18E-01,6.08,,,,
2.19E-01,6.32,,,,
2.19E-01,6.16,,,,
2.20E-01,6,,,,
2.20E-01,6,,,,
2.20E-01,6.16,,,,
2.21E-01,6.16,,,,
2.21E-01,5.92,,,,
2.22E-01,6,,,,
2.22E-01,6.08,,,,
2.22E-01,6,,,,
2.23E-01,5.84,,,,
2.23E-01,5.92,,,,
2.24E-01,5.92,,,,
2.24E-01,5.92,,,,
2.24E-01,6,,,,
2.25E-01,6.08,,,,
2.25E-01,5.92,,,,
2.26E-01,5.92,,,,
2.26E-01,6,,,,
2.26E-01,6,,,,
2.27E-01,5.84,,,,
2.27E-01,5.92,,,,
2.28E-01,6,,,,
2.28E-01,5.84,,,,
2.28E-01,6,,,,
2.29E-01,5.92,,,,
2.29E-01,5.92,,,,
2.30E-01,5.84,,,,
2.30E-01,5.92,,,,
2.30E-01,6,,,,
2.31E-01,6,,,,
2.31E-01,5.92,,,,
2.32E-01,5.84,,,,
2.32E-01,6,,,,
2.32E-01,6.08,,,,
2.33E-01,5.92,,,,
2.33E-01,6.08,,,,
2.34E-01,5.84,,,,
2.34E-01,6.08,,,,
2.34E-01,6.08,,,,
2.35E-01,5.92,,,,
2.35E-01,6,,,,
2.36E-01,6.08,,,,
2.36E-01,6.16,,,,
2.36E-01,6,,,,
2.37E-01,5.92,,,,
2.37E-01,5.92,,,,
2.38E-01,6,,,,
2.38E-01,5.92,,,,
2.38E-01,6.08,,,,
2.39E-01,5.92,,,,
2.39E-01,5.92,,,,
2.40E-01,6,,,,
2.40E-01,6,,,,
2.40E-01,6,,,,
2.41E-01,5.92,,,,
2.41E-01,6,,,,
2.42E-01,6,,,,
2.42E-01,6,,,,
2.42E-01,5.84,,,,
2.43E-01,6,,,,
2.43E-01,6.08,,,,
2.44E-01,6,,,,
2.44E-01,6.08,,,,
2.44E-01,6.08,,,,
2.45E-01,6,,,,
2.45E-01,5.92,,,,
2.46E-01,6,,,,
2.46E-01,6.08,,,,
2.46E-01,6.08,,,,
2.47E-01,5.84,,,,
2.47E-01,6.08,,,,
2.48E-01,6,,,,
2.48E-01,5.92,,,,
2.48E-01,5.92,,,,
2.49E-01,6,,,,
2.49E-01,5.92,,,,
2.50E-01,5.92,,,,
2.50E-01,6.08,,,,
2.50E-01,6.16,,,,
2.51E-01,5.92,,,,
2.51E-01,5.92,,,,
2.52E-01,6.08,,,,
2.52E-01,5.92,,,,
2.52E-01,6,,,,
2.53E-01,6.08,,,,
2.53E-01,6.08,,,,
2.54E-01,6,,,,
2.54E-01,6.24,,,,
2.54E-01,6.08,,,,
2.55E-01,6,,,,
2.55E-01,6,,,,
2.56E-01,6,,,,
2.56E-01,6.08,,,,
2.56E-01,5.92,,,,
2.57E-01,6,,,,
2.57E-01,6.08,,,,
2.58E-01,5.92,,,,
2.58E-01,6,,,,
2.58E-01,5.92,,,,
2.59E-01,5.92,,,,
2.59E-01,6,,,,
2.60E-01,6.08,,,,
2.60E-01,6.08,,,,
2.60E-01,6.08,,,,
2.61E-01,6,,,,
2.61E-01,5.92,,,,
2.62E-01,6.08,,,,
2.62E-01,6.08,,,,
2.62E-01,5.92,,,,
2.63E-01,6,,,,
2.63E-01,6,,,,
2.64E-01,6,,,,
2.64E-01,6.08,,,,
2.64E-01,6,,,,
2.65E-01,6,,,,
2.65E-01,5.92,,,,
2.66E-01,6.16,,,,
2.66E-01,6.08,,,,
2.66E-01,6.08,,,,
2.67E-01,6.08,,,,
